customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,employed,no_education_info,loan_amount_category,is_savings_account,loan_amount_to_total_due_ratio,daily_payment,has_branch_info,location_cluster,is_short_term,loanamount_sum,loanamount_mean,loanamount_median,loanamount_max,loanamount_min,loannumber_count,totaldue_sum,totaldue_mean,termdays_max,termdays_min,termdays_mean,average_interest,average_repayment_time,EarlyRepaymentFlag,LatePaymentFlag,good_bad_flag
8a858f6b570f2de901571b4734224a15,301964873,9,2017-07-05 13:38:41,2017-07-05 12:38:35,50000.0,57500.0,90,0,Other,3.2663781,6.5212905,Access Bank,Permanent,Others,32,0,1,High,0,0.8695652173913043,638.8888888888889,0,0,0,210000.0,26250.0,30000.0,40000.0,10000.0,8.0,255400.0,31925.0,60.0,15.0,46.875,5675.0,31.53478009259259,0.75,0.25,0
8a858f73594ab1ea015964b39b815f52,301959045,5,2017-07-01 15:03:38,2017-07-01 14:03:31,10000.0,13000.0,30,0,Savings,3.3937139,6.651469,Zenith Bank,Permanent,Others,34,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,40000.0,10000.0,10000.0,10000.0,10000.0,4.0,52000.0,13000.0,30.0,30.0,30.0,3000.0,34.89681423611111,0.0,1.0,0
8a858f875afc0db0015aff2e9b207838,301993544,5,2017-07-24 14:40:20,2017-07-24 13:40:05,20000.0,24500.0,30,0,Savings,3.4099358,6.4365261,GT Bank,Permanent,Others,36,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,63500.0,15875.0,30.0,30.0,30.0,3375.0,28.362502893518517,0.75,0.25,1
8a858f955a6a6b5f015a6af38de9503c,301973949,5,2017-07-12 01:48:54,2017-07-12 00:48:45,20000.0,24500.0,30,0,Savings,7.5683016,8.9797097,Sterling Bank,Permanent,Others,34,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,63500.0,15875.0,30.0,30.0,30.0,3375.0,28.57966724537037,0.5,0.5,1
8a858f985b3db23f015b3defbc5f5040,301994756,5,2017-07-25 08:20:08,2017-07-25 07:19:29,20000.0,24500.0,30,0,Savings,3.5175926,6.6698404,UBA,Permanent,Others,35,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,62000.0,15500.0,30.0,15.0,26.25,3000.0,23.95437789351852,1.0,0.0,1
8a858fa05cf48427015cf87f3c491e8b,301996865,2,2017-07-26 12:30:21,2017-07-26 11:30:14,10000.0,11500.0,15,0,Savings,3.3948216,6.6206114,GT Bank,Permanent,Others,29,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,15.185648148148148,0.0,1.0,1
8a858fa85bd87d41015bd8893799080c,301987524,2,2017-07-20 13:10:52,2017-07-20 12:10:45,10000.0,11500.0,15,0,Savings,3.5879118,6.9037929,GT Bank,Permanent,Others,25,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,12.097291666666667,1.0,0.0,1
8a858fad5bf85d5e015bfb734316090f,302000216,2,2017-07-28 10:15:17,2017-07-28 09:15:12,10000.0,13000.0,30,0,Savings,3.2447056,6.5254907,Access Bank,Permanent,Others,32,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,27.007916666666667,1.0,0.0,1
8a858fb85cc5f243015cc615318026ec,301970865,2,2017-07-10 06:52:54,2017-07-10 05:52:49,10000.0,11500.0,15,0,Savings,6.7843081,6.1570088,GT Bank,Permanent,Others,31,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,15.49162037037037,0.0,1.0,1
8a858fbd5cd6054a015ce7f7d2fb32d5,301991179,2,2017-07-22 19:28:55,2017-07-22 18:28:48,10000.0,13000.0,30,0,Savings,3.3649095,6.5928042,GT Bank,Permanent,Others,47,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,12.531006944444444,1.0,0.0,1
8a858fc95ce99dd6015cee5236477069,301973206,2,2017-07-11 15:08:13,2017-07-11 14:08:06,10000.0,13000.0,30,0,Savings,3.3297523,6.4849162,Access Bank,Permanent,Others,37,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,13.10517361111111,1.0,0.0,1
8a858fcf5591c5cf015596c7018348b8,301974291,6,2017-07-12 10:14:27,2017-07-12 09:14:22,20000.0,24500.0,30,0,Other,3.4179771,6.4411578,Zenith Bank,Permanent,Others,35,0,1,Medium,0,0.8163265306122449,816.6666666666666,0,0,1,50000.0,10000.0,10000.0,10000.0,10000.0,5.0,65000.0,13000.0,30.0,30.0,30.0,3000.0,26.17753240740741,1.0,0.0,1
8a858fd35b5dfefb015b5e18a7ee15aa,301988605,6,2017-07-21 02:37:12,2017-07-21 01:36:50,20000.0,24500.0,30,0,Savings,3.5833256,6.4672584,First Bank,Permanent,Others,30,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,70000.0,14000.0,10000.0,20000.0,10000.0,5.0,85000.0,17000.0,30.0,15.0,24.0,3000.0,16.841043981481484,1.0,0.0,1
8a858fdf5bf85f71015bf90560683095,301967525,3,2017-07-07 08:38:05,2017-07-07 07:37:59,10000.0,13000.0,30,0,Savings,7.4876329,6.4696253,EcoBank,Permanent,Others,36,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,26.809508101851854,1.0,0.5,1
8a858feb55f82bbf0155f85225000130,301995188,11,2017-07-25 12:28:30,2017-07-25 11:28:22,30000.0,31500.0,30,0,Other,3.3638983,6.6480286,UBA,Permanent,Others,33,0,1,High,0,0.9523809523809523,1050.0,0,0,1,275000.0,27500.0,30000.0,50000.0,10000.0,10.0,323987.5,32398.75,60.0,15.0,42.0,4898.75,26.989222222222224,0.9,0.0,1
8a858ff45be92ea2015bec4ff05a27aa,301974106,3,2017-07-12 07:57:02,2017-07-12 06:56:55,10000.0,13000.0,30,0,Savings,6.9904617,4.7871267,First Bank,Permanent,Others,42,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,24000.0,12000.0,30.0,15.0,22.5,2000.0,29.47580439814815,0.0,1.0,1
8a858fff5a36fe68015a37f8550a02a2,301989105,7,2017-07-21 11:24:08,2017-07-21 10:24:01,30000.0,34500.0,30,0,Savings,3.4914211,6.4393994,First Bank,Permanent,Others,30,0,1,High,1,0.8695652173913043,1150.0,0,0,1,90000.0,15000.0,15000.0,20000.0,10000.0,6.0,110300.0,18383.333333333332,30.0,15.0,27.5,3383.3333333333335,25.553852237654322,0.5,0.3333333333333333,1
8a858e245a4f0e47015a5229053e6746,301973951,5,2017-07-12 01:54:28,2017-07-12 00:53:17,20000.0,24500.0,30,0,Savings,6.7438794,7.8050241,First Bank,Permanent,Others,28,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,63500.0,15875.0,30.0,30.0,30.0,3375.0,23.437601273148147,0.75,0.25,0
8a858e655a047d1a015a08e7325312ff,301961102,4,2017-07-03 13:47:01,2017-07-03 12:46:56,10000.0,13000.0,30,0,Savings,8.0,10.0,Access Bank,Permanent,Others,39,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,37500.0,12500.0,30.0,15.0,25.0,2500.0,25.4671450617284,0.3333333333333333,0.6666666666666666,0
8a858eae5bb5beb8015bbb0a34bf0472,301964899,4,2017-07-05 13:55:52,2017-07-05 12:55:46,20000.0,22250.0,15,0,Savings,3.3338197,6.5413815,Access Bank,Permanent,Others,29,0,1,Medium,1,0.898876404494382,1483.3333333333333,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,36000.0,12000.0,30.0,15.0,20.0,2000.0,15.988487654320986,0.6666666666666666,0.3333333333333333,0
8a858f01588603fa01589057d59a49a4,301965774,8,2017-07-06 01:54:02,2017-07-06 00:53:32,30000.0,34500.0,30,0,Savings,5.1055918,7.3384443,GT Bank,Permanent,Others,25,0,1,High,1,0.8695652173913043,1150.0,0,0,1,150000.0,21428.571428571428,20000.0,30000.0,10000.0,7.0,177000.0,25285.714285714286,30.0,30.0,30.0,3857.1428571428573,27.605405092592594,0.7142857142857143,0.42857142857142855,0
8a858f335c8d9723015c96e47eaf3ce7,301975950,2,2017-07-13 12:16:32,2017-07-13 11:16:25,10000.0,13000.0,30,0,Savings,3.3712252,6.4808354,Skye Bank,Permanent,Others,26,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,17.134780092592592,0.0,1.0,0
8a858f6e5cb16eb9015cbfa6891845b2,301986178,2,2017-07-19 17:44:13,2017-07-19 16:44:06,10000.0,11500.0,15,0,Savings,4.4939799,7.7152792,Access Bank,Permanent,Others,31,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,15.907256944444445,0.0,1.0,0
8a858fa05908043801590ced4e786bd6,301983870,3,2017-07-18 13:36:57,2017-07-18 12:36:49,10000.0,13000.0,30,0,Savings,7.4000517,6.8739083,Fidelity Bank,Student,Others,26,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,38.979756944444446,0.0,1.0,0
8a858fcf5a192144015a1d262059287d,301996658,8,2017-07-26 10:40:13,2017-07-26 09:40:06,20000.0,24500.0,30,0,Savings,7.4228838,9.0637741,EcoBank,Permanent,Others,37,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,100000.0,14285.714285714286,10000.0,20000.0,10000.0,7.0,120700.0,17242.85714285714,30.0,15.0,25.714285714285715,2957.1428571428573,22.06131779100529,0.8571428571428571,0.42857142857142855,0
8a858ff554e290e1015503ada2797979,301980009,7,2017-07-16 07:58:26,2017-07-16 06:58:01,30000.0,39000.0,60,0,Other,3.8351565,7.4329647,First Bank,Permanent,Graduate,28,0,0,High,0,0.7692307692307693,650.0,0,0,0,78000.0,13000.0,10000.0,20000.0,8000.0,6.0,98400.0,16400.0,30.0,30.0,30.0,3400.0,27.06239583333333,0.8333333333333334,0.0,0
8a85882653bc51f50153c7a562dc099d,301997227,3,2017-07-26 15:36:36,2017-07-26 14:36:28,10000.0,13000.0,30,0,Savings,3.37967,6.6055332,Wema Bank,Permanent,Others,43,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,40.41541087962963,0.5,1.0,1
8a85890253e2f1180153e631a46d1051,301977759,5,2017-07-14 14:26:34,2017-07-14 13:26:26,30000.0,39000.0,60,0,Savings,3.4136511,6.6957702,Standard Chartered,Permanent,Others,32,0,1,High,1,0.7692307692307693,650.0,0,0,0,40000.0,10000.0,10000.0,10000.0,10000.0,4.0,51250.0,12812.5,30.0,30.0,30.0,2812.5,28.592824074074073,0.5,0.25,1
8a85896653f0fed201540473a34c058b,301964792,11,2017-07-05 12:40:16,2017-07-05 11:40:02,30000.0,36000.0,60,0,Savings,3.3871776,6.5745157,GT Bank,Permanent,Graduate,28,0,0,High,1,0.8333333333333334,600.0,0,0,0,150000.0,15000.0,10000.0,30000.0,10000.0,10.0,187050.0,18705.0,60.0,30.0,36.0,3705.0,33.75252777777778,0.6,0.6,1
8a8589b953bc23f70153ccc3fd3519c7,301993240,5,2017-07-24 12:05:59,2017-07-24 11:05:52,10000.0,10750.0,15,1,Savings,4.5234217,7.7579379,GT Bank,Permanent,Graduate,40,0,0,Low,1,0.9302325581395349,716.6666666666666,1,0,1,30000.0,15000.0,15000.0,20000.0,10000.0,2.0,36000.0,18000.0,30.0,30.0,30.0,3000.0,24.622812500000002,1.0,0.0,1
8a858e0159f57d2c0159f981d9044ac8,301961574,6,2017-07-03 17:25:15,2017-07-03 16:25:10,10000.0,13000.0,30,0,Savings,3.4204889,6.4293619,GT Bank,Permanent,Others,33,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,50000.0,10000.0,10000.0,10000.0,10000.0,5.0,65000.0,13000.0,30.0,30.0,30.0,3000.0,28.234870370370366,0.6,0.4,1
8a858e0f5577f579015581d14503059f,301993760,12,2017-07-24 16:27:30,2017-07-24 15:27:22,40000.0,44000.0,30,0,Other,3.174916,6.6841814,Diamond Bank,Permanent,Others,31,0,1,High,0,0.9090909090909091,1466.6666666666667,0,0,1,215000.0,19545.454545454544,20000.0,30000.0,10000.0,11.0,247025.0,22456.81818181818,60.0,15.0,23.181818181818183,2911.3636363636365,26.318652146464647,0.09090909090909091,0.9090909090909091,1
8a858e1556321b940156388e506a2ed4,301985361,11,2017-07-19 10:46:39,2017-07-19 09:46:33,40000.0,44000.0,30,0,Other,3.384721,6.5426838,Fidelity Bank,Student,Others,31,0,1,High,0,0.9090909090909091,1466.6666666666667,0,0,1,199000.0,19900.0,20000.0,40000.0,9000.0,10.0,224687.5,22468.75,30.0,15.0,21.0,2568.75,21.17096875,0.4,0.8,1
8a858e2155defefd0155e12953ee00a1,301967209,11,2017-07-06 22:37:12,2017-07-06 21:37:07,40000.0,44000.0,30,0,Other,8.00851,4.54539,First Bank,Permanent,Graduate,28,0,0,High,0,0.9090909090909091,1466.6666666666667,0,0,1,270000.0,27000.0,30000.0,40000.0,10000.0,10.0,311950.0,31195.0,60.0,15.0,33.0,4195.0,23.317560185185183,0.9,0.2,1
8a858e285aa8cfc1015aa8fd90951f5a,301998546,4,2017-07-27 11:01:51,2017-07-27 10:01:45,20000.0,24500.0,30,0,Current,8.5444755,7.7246986,FCMB,Permanent,Others,40,0,1,Medium,0,0.8163265306122449,816.6666666666666,0,0,1,40000.0,13333.333333333334,10000.0,20000.0,10000.0,3.0,50500.0,16833.333333333332,30.0,30.0,30.0,3500.0,26.91787422839506,1.0,0.0,1
8a858e35590808300159237c9c5446e3,301975803,2,2017-07-13 10:38:55,2017-07-13 09:38:48,10000.0,13000.0,30,0,Savings,3.3318698,6.5466717,GT Bank,Student,Others,25,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,32.01486111111111,0.0,1.0,1
8a858e445ca25ee3015ca3a198a83db7,301987116,2,2017-07-20 09:36:26,2017-07-20 08:36:20,10000.0,13000.0,30,0,Savings,5.7977119,5.5001108,First Bank,Permanent,Others,31,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,32.7268287037037,0.0,1.0,1
8a858e51584a1fc701585e968aea6a4f,301971841,8,2017-07-10 17:15:08,2017-07-10 16:13:59,30000.0,39000.0,60,0,Savings,3.3762125,6.616171,GT Bank,Permanent,Graduate,35,0,0,High,1,0.7692307692307693,650.0,0,0,0,120000.0,17142.85714285714,20000.0,30000.0,10000.0,7.0,146400.0,20914.285714285714,60.0,15.0,30.0,3771.4285714285716,23.79824239417989,1.0,0.0,1
8a858e585beda464015bef3c04ba7d64,301984911,4,2017-07-19 03:43:37,2017-07-19 02:43:26,15000.0,18375.0,30,1,Savings,3.2560053,6.4491615,Diamond Bank,Permanent,Others,32,0,1,Medium,1,0.8163265306122449,612.5,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,34500.0,11500.0,15.0,15.0,15.0,1500.0,14.4047762345679,0.6666666666666666,0.0,1
8a858e5e57adcb8e0157b4dbcd455ccb,301988577,5,2017-07-21 01:10:55,2017-07-21 00:10:48,20000.0,22250.0,15,0,Other,3.9921402,7.3833221,First Bank,Permanent,Graduate,32,0,0,Medium,0,0.898876404494382,1483.3333333333333,0,0,1,40000.0,10000.0,10000.0,10000.0,10000.0,4.0,52000.0,13000.0,30.0,30.0,30.0,3000.0,27.663101851851852,1.0,0.0,1
8a858e645afb8f74015afbd64d8b2f9c,301969456,7,2017-07-08 16:37:02,2017-07-08 15:36:56,30000.0,34500.0,30,0,Savings,3.182516,6.6728119,EcoBank,Permanent,Others,36,0,1,High,1,0.8695652173913043,1150.0,0,0,1,90000.0,15000.0,15000.0,20000.0,10000.0,6.0,109550.0,18258.333333333332,30.0,15.0,27.5,3258.3333333333335,14.907735339506173,1.0,0.0,1
8a858e6f5668e01701567a9556757b9e,301975848,3,2017-07-13 11:07:40,2017-07-13 10:06:24,10000.0,13000.0,30,0,Savings,3.43894,6.4454638,GT Bank,Permanent,Others,32,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,41.31527199074074,0.5,0.5,0
8a858e725c3ae262015c43c590b614f7,301976728,3,2017-07-13 22:08:03,2017-07-13 21:07:57,10000.0,11500.0,15,0,Savings,3.39267,6.5445367,GT Bank,Permanent,Others,35,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,23000.0,11500.0,15.0,15.0,15.0,1500.0,22.105341435185185,0.5,0.5,0
8a858e7b55deef140155e39b490940c9,301982572,9,2017-07-17 19:38:36,2017-07-17 18:38:30,30000.0,34500.0,30,0,Other,7.390826,10.4582056,EcoBank,Self-Employed,Others,29,1,1,High,0,0.8695652173913043,1150.0,0,0,1,120000.0,15000.0,10000.0,30000.0,10000.0,8.0,151600.0,18950.0,60.0,30.0,33.75,3950.0,39.62693576388889,0.5,0.75,1
8a858e8457f7a42a0158009d68f33d82,301980176,12,2017-07-16 11:10:43,2017-07-16 10:10:34,40000.0,44000.0,30,0,Other,7.0148897,5.4794918,GT Bank,Self-Employed,Graduate,36,1,0,High,0,0.9090909090909091,1466.6666666666667,0,0,1,270000.0,24545.454545454544,30000.0,40000.0,10000.0,11.0,306600.0,27872.727272727272,30.0,15.0,24.545454545454547,3327.2727272727275,22.04185606060606,0.9090909090909091,0.09090909090909091,1
8a858e8e58f6d66f0158ff063d6d38cd,301999240,2,2017-07-27 17:49:19,2017-07-27 16:48:08,10000.0,13000.0,30,0,Savings,8.9005635,9.8669047,Diamond Bank,Permanent,Others,31,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,24.587905092592592,1.0,0.0,1
8a858e935b496584015b571e4fea5ff3,301973487,2,2017-07-11 17:51:22,2017-07-11 16:51:16,10000.0,13000.0,30,0,Savings,3.2052027,6.4962054,Sterling Bank,Permanent,Others,39,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,21.052256944444444,1.0,0.0,1
8a858e9b5623763201562819994d393a,301993441,4,2017-07-24 13:54:16,2017-07-24 12:54:10,20000.0,24500.0,30,0,Other,5.6069467,6.4270583,Zenith Bank,Self-Employed,Others,37,1,1,Medium,0,0.8163265306122449,816.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,39000.0,13000.0,30.0,30.0,30.0,3000.0,31.845771604938275,0.3333333333333333,0.6666666666666666,1
8a858ea05a859123015a8892914d15b7,301992494,6,2017-07-23 21:44:43,2017-07-23 20:44:36,20000.0,24500.0,30,0,Savings,3.365935,6.5648233,Access Bank,Permanent,Others,27,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,70000.0,14000.0,10000.0,20000.0,10000.0,5.0,88000.0,17600.0,30.0,30.0,30.0,3600.0,27.265266203703703,0.6,0.4,1
8a858ea75cef5535015cf0dbda69796c,302000288,2,2017-07-28 10:56:13,2017-07-28 09:56:08,10000.0,13000.0,30,0,Savings,3.6087702,6.5051235,Diamond Bank,Permanent,Others,24,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,29.300451388888888,1.0,0.0,0
8a858eba5591bf280155939efd1c5d13,301998209,13,2017-07-27 07:31:09,2017-07-27 06:29:59,40000.0,44000.0,30,0,Other,3.3040464,6.5802235,GT Bank,Permanent,Others,29,0,1,High,0,0.9090909090909091,1466.6666666666667,0,0,1,260000.0,21666.666666666668,20000.0,40000.0,10000.0,12.0,300962.5,25080.208333333332,60.0,15.0,28.75,3413.5416666666665,26.40760223765432,0.8333333333333334,0.25,1
8a858ebd590802ef0159083a61e90bbb,301988731,5,2017-07-21 07:18:41,2017-07-21 06:18:34,20000.0,24500.0,30,0,Savings,7.3581467,9.2814867,Zenith Bank,Permanent,Others,42,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,63500.0,15875.0,30.0,30.0,30.0,3375.0,29.41884548611111,0.25,0.75,1
8a858ec7577545eb0157758e344615b5,301974130,12,2017-07-12 08:19:44,2017-07-12 07:18:32,40000.0,44000.0,30,0,Other,5.7632446,5.5489602,GT Bank,Self-Employed,Graduate,33,1,0,High,0,0.9090909090909091,1466.6666666666667,0,0,1,260000.0,23636.363636363636,20000.0,40000.0,10000.0,11.0,293300.0,26663.636363636364,30.0,15.0,23.181818181818183,3027.2727272727275,17.52094802188552,0.9090909090909091,0.09090909090909091,1
8a858ed55bafadc7015bafae85d5004d,301962889,6,2017-07-04 10:55:08,2017-07-04 09:55:03,30000.0,34500.0,30,1,Savings,7.4941013,5.5335544,Diamond Bank,Permanent,Others,29,0,1,High,1,0.8695652173913043,1150.0,0,0,1,80000.0,16000.0,20000.0,20000.0,10000.0,5.0,89750.0,17950.0,15.0,15.0,15.0,1950.0,12.729189814814815,0.6,0.6,1
8a858edf594a45ed01594bd668493b10,301959902,7,2017-07-02 13:05:57,2017-07-02 12:04:51,30000.0,34500.0,30,0,Savings,3.3743517,6.446516,Zenith Bank,Permanent,Others,34,0,1,High,1,0.8695652173913043,1150.0,0,0,1,85000.0,14166.666666666666,12500.0,25000.0,10000.0,6.0,96625.0,16104.166666666666,30.0,15.0,17.5,1937.5,10.400221836419753,1.0,0.0,1
8a858ee55c830000015c8307702b03dc,301963238,2,2017-07-04 14:09:01,2017-07-04 13:08:56,10000.0,13000.0,30,0,Savings,5.3368854,7.801719,GT Bank,Unemployed,Others,21,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,21.98377314814815,1.0,0.0,1
8a858eed5a476a3c015a4b5cd1cc7a5c,301969972,8,2017-07-09 08:49:26,2017-07-09 07:49:18,30000.0,34500.0,30,0,Savings,3.8653711,7.4185372,Zenith Bank,Permanent,Others,31,0,1,High,1,0.8695652173913043,1150.0,0,0,1,105000.0,15000.0,10000.0,30000.0,10000.0,7.0,119062.5,17008.928571428572,30.0,15.0,17.142857142857142,2008.9285714285713,14.647010582010582,0.7142857142857143,0.2857142857142857,1
8a858f0056b7cf8e0156b9bfbb2066fd,301983113,8,2017-07-18 07:12:06,2017-07-18 06:12:00,30000.0,34500.0,30,0,Other,3.416,6.4351,GT Bank,Permanent,Post-Graduate,40,0,0,High,0,0.8695652173913043,1150.0,0,0,1,100000.0,14285.714285714286,10000.0,20000.0,10000.0,7.0,116550.0,16650.0,30.0,15.0,19.285714285714285,2364.285714285714,15.022893518518519,0.8571428571428571,0.14285714285714285,1
8a858f0456511c94015660ec88dd7062,301962471,6,2017-07-04 05:34:30,2017-07-04 04:33:24,10000.0,13000.0,30,0,Other,8.5025984,7.723971,Access Bank,Permanent,Graduate,29,0,0,Low,0,0.7692307692307693,433.3333333333333,0,0,1,50000.0,10000.0,10000.0,10000.0,10000.0,5.0,65000.0,13000.0,30.0,30.0,30.0,3000.0,32.64646064814815,0.2,0.8,1
8a858f0a56d3ed1f0156d74a2a283b3f,301980771,11,2017-07-16 19:12:52,2017-07-16 18:12:46,40000.0,44000.0,30,0,Other,3.8466042,7.3792494,Access Bank,Permanent,Graduate,46,0,0,High,0,0.9090909090909091,1466.6666666666667,0,0,1,220000.0,22000.0,20000.0,40000.0,10000.0,10.0,247999.9,24799.989999999998,30.0,15.0,22.5,2799.9900000000002,17.857770833333333,0.9,0.1,1
8a858f155554552501555b1f0b681e93,301977794,13,2017-07-14 14:47:11,2017-07-14 13:47:06,50000.0,52500.0,30,0,Other,4.7033444,8.1454606,GT Bank,Permanent,Others,29,0,1,High,0,0.9523809523809523,1750.0,0,0,1,340000.0,28333.333333333332,30000.0,50000.0,10000.0,12.0,391350.0,32612.5,60.0,30.0,35.0,4279.166666666667,31.884938271604938,0.6666666666666666,0.3333333333333333,1
8a858f1a5ccb60ae015ccf6a6a127aa3,301971272,2,2017-07-10 12:00:18,2017-07-10 10:59:11,10000.0,12500.0,30,1,Savings,3.8946769,7.4395282,GT Bank,Permanent,Others,26,0,1,Low,1,0.8,416.6666666666667,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,11.121296296296297,1.0,0.0,1
8a858f265c2187bd015c3125c2e74a19,301979117,3,2017-07-15 13:03:42,2017-07-15 12:03:34,10000.0,11500.0,15,0,Savings,3.656795,6.4690514,GT Bank,Permanent,Others,31,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,23000.0,11500.0,15.0,15.0,15.0,1500.0,15.526655092592591,0.5,0.5,1
8a858f295c8d307f015c9e1d77b1168a,301963456,2,2017-07-04 16:08:25,2017-07-04 15:08:19,10000.0,13000.0,30,0,Savings,3.358721,6.592413,GT Bank,Permanent,Others,28,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,17.89523148148148,1.0,0.0,0
8a858f3455a0d8070155baddc1256a8b,301982663,2,2017-07-17 20:32:35,2017-07-17 19:32:28,10000.0,13000.0,30,0,Other,3.1960122,6.4794736,GT Bank,Self-Employed,Graduate,22,1,0,Low,0,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,31.33483796296296,0.0,1.0,1
